time,result,table,controller,site,power_factor_avg,power_factor_l1,power_factor_l2,power_factor_l3,units,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,apparent_power_l1,apparent_power_l2,apparent_power_l3,apparent_power_total,power_l1,power_l2,power_l3
2025-12-05 17:15:00+00:00,0.0,1.9444444444444444,0.0,0.0,0.9,0.9799999999999999,0.9400000000000001,0.78,0.0,5.96,4.44,6.05,234.7,233.5,235.6,1.39827,1.03563,1.42887,3.86178,1.37381,0.967484,1.11413
2025-12-05 17:30:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.78,0.0,5.994285714285715,4.444285714285715,6.075714285714286,235.42857142857142,234.45714285714286,236.3,1.4110042857142857,1.039672857142857,1.4352285714285713,3.8856442857142857,1.3825871428571428,0.972431,1.1213642857142858
2025-12-05 17:45:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.78,0.0,5.988571428571428,4.441428571428572,6.078571428571428,235.54285714285714,234.44285714285712,236.27142857142857,1.40932,1.0397628571428572,1.4345457142857143,3.88289,1.3835042857142859,0.9705775714285715,1.1207971428571428
2025-12-05 18:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.94,0.7799999999999999,0.0,5.993333333333333,4.443333333333334,6.063333333333333,235.19999999999996,234.03333333333333,236.03333333333333,1.4095333333333333,1.0377066666666666,1.4332466666666666,3.8797433333333333,1.3817233333333334,0.971041,1.1184800000000001
2025-12-05 18:15:00+00:00,0.0,2.0555555555555554,0.0,0.0,0.8914285714285715,0.9799999999999999,0.9385714285714285,0.78,0.0,5.9957142857142856,4.44,6.071428571428571,235.58571428571426,234.41428571428574,236.32857142857142,1.4135557142857142,1.0387457142857142,1.4359042857142856,3.888372857142857,1.382277142857143,0.971907,1.120477142857143
2025-12-05 18:30:00+00:00,0.0,2.027027027027027,0.0,0.0,0.8928571428571429,0.9799999999999999,0.937142857142857,0.78,0.0,6.0,4.432857142857143,6.08,236.15714285714287,235.15714285714287,236.92857142857142,1.4181185714285713,1.0449285714285714,1.4443628571428573,3.9049614285714287,1.3857814285714285,0.9733085714285714,1.1220157142857141
2025-12-05 18:45:00+00:00,0.0,2.0476190476190474,0.0,0.0,0.89,0.98,0.94,0.78,0.0,5.99125,4.438750000000001,6.08875,236.3,235.0375,236.925,1.41852,1.04141125,1.44331375,3.898215,1.38890125,0.97418625,1.125225
2025-12-05 19:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.94,0.7799999999999999,0.0,5.989999999999999,4.44,6.09,236.30000000000004,235.0,236.9,1.41843,1.04083,1.44285,3.89693,1.38942,0.974422,1.12567
2025-12-05 19:15:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.94,0.7799999999999999,0.0,5.989999999999999,4.44,6.09,236.30000000000004,235.0,236.9,1.41843,1.04083,1.44285,3.89693,1.38942,0.974422,1.12567
2025-12-05 19:30:00+00:00,0.0,1.868421052631579,0.0,0.0,0.89,0.9799999999999999,0.9314285714285715,0.78,0.0,5.972857142857143,4.441428571428572,6.11,237.1,236.0,237.81428571428572,1.4179985714285712,1.047232857142857,1.4536614285714287,3.921078571428571,1.3889442857142857,0.9804981428571429,1.1380314285714286
2025-12-05 19:45:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.9385714285714285,0.78,0.0,5.991428571428571,4.448571428571428,6.111428571428571,237.22857142857143,236.1,238.0142857142857,1.4212185714285714,1.0495528571428572,1.4522757142857141,3.9236,1.3939642857142858,0.9828752857142857,1.1323657142857142
2025-12-05 20:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.93,0.78,0.0,5.982857142857143,4.437142857142858,6.12,237.81428571428572,236.58571428571426,238.54285714285714,1.4197742857142859,1.0510457142857141,1.4604871428571429,3.927084285714286,1.3925699999999999,0.9800038571428571,1.1368457142857142
2025-12-05 20:15:00+00:00,0.0,2.027027027027027,0.0,0.0,0.89,0.9799999999999999,0.9385714285714285,0.78,0.0,5.97,4.43,6.128571428571428,237.67142857142855,236.3,238.3,1.416282857142857,1.0482428571428573,1.4553957142857143,3.919395714285714,1.38743,0.9761707142857142,1.1358185714285713
2025-12-05 20:30:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.9314285714285715,0.78,0.0,5.9871428571428575,4.438571428571429,6.138571428571429,238.7,237.4,239.5,1.4211957142857143,1.0484685714285715,1.460452857142857,3.9330471428571427,1.3970642857142859,0.9845795714285713,1.1399585714285714
2025-12-05 20:45:00+00:00,0.0,2.081081081081081,0.0,0.0,0.89,0.9799999999999999,0.9342857142857143,0.7742857142857142,0.0,5.99,4.454285714285715,6.145714285714286,239.02857142857144,237.78571428571428,239.70000000000002,1.4321828571428572,1.058587142857143,1.4745685714285715,3.967412857142857,1.4048757142857142,0.9875318571428572,1.1406014285714285
2025-12-05 21:00:00+00:00,0.0,1.9722222222222223,0.0,0.0,0.89,0.9799999999999999,0.9314285714285715,0.7700000000000001,0.0,5.99,4.451428571428571,6.151428571428572,239.22857142857143,238.02857142857144,240.02857142857144,1.43376,1.05978,1.4780042857142857,3.9716157142857145,1.4062242857142857,0.9870380000000001,1.1379342857142858
2025-12-05 21:15:00+00:00,0.0,2.0357142857142856,0.0,0.0,0.89,0.9800000000000001,0.9399999999999998,0.77,0.0,5.99,4.46,6.16,239.4,238.2,240.2,1.4334,1.05606,1.47599,3.97009,1.40439,0.980354,1.13628
2025-12-05 21:30:00+00:00,0.0,2.0526315789473686,0.0,0.0,0.89,0.9799999999999999,0.93,0.7700000000000001,0.0,5.99,4.45,6.15,239.2,237.9,239.7,1.42793,1.05594,1.47782,3.9652,1.40347,0.989032,1.15307
2025-12-05 21:45:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.93,0.7700000000000001,0.0,5.99,4.45,6.15,239.2,237.9,239.7,1.42793,1.05594,1.47782,3.9652,1.40347,0.989032,1.15307
2025-12-05 22:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.937142857142857,0.7771428571428572,0.0,5.975714285714285,4.45,6.107142857142857,237.20000000000002,235.9,237.70000000000002,1.4203657142857142,1.0478685714285716,1.45172,3.924835714285714,1.3915057142857141,0.9804084285714286,1.1375914285714286
2025-12-05 22:15:00+00:00,0.0,1.9444444444444444,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.78,0.0,5.984285714285714,4.45,6.097142857142857,236.75714285714284,235.5285714285714,237.47142857142856,1.4173257142857143,1.04804,1.4489442857142856,3.9167185714285715,1.3872914285714286,0.9799982857142858,1.1329285714285715
2025-12-05 22:30:00+00:00,0.0,2.027027027027027,0.0,0.0,0.8942857142857142,0.9799999999999999,0.9400000000000001,0.7842857142857144,0.0,5.99,4.454285714285715,6.087142857142857,236.29999999999998,234.97142857142856,236.97142857142856,1.4113371428571428,1.0451614285714286,1.444402857142857,3.9017757142857143,1.3861614285714285,0.9767671428571428,1.1276985714285714
2025-12-05 22:45:00+00:00,0.0,2.0,0.0,0.0,0.8957142857142858,0.9799999999999999,0.9357142857142857,0.7814285714285715,0.0,5.985714285714287,4.45,6.078571428571428,235.70000000000002,234.34285714285716,236.44285714285712,1.4080314285714286,1.043362857142857,1.4372857142857143,3.8877014285714284,1.3811842857142855,0.9732997142857143,1.1246285714285715
2025-12-05 23:00:00+00:00,0.0,2.0277777777777777,0.0,0.0,0.9,0.9799999999999999,0.9385714285714285,0.78,0.0,5.9799999999999995,4.45,6.098571428571428,236.2571428571429,234.95714285714286,237.02857142857144,1.4088228571428572,1.0431914285714285,1.4455142857142855,3.8975,1.3855914285714286,0.9751795714285715,1.1224414285714286
2025-12-05 23:15:00+00:00,0.0,2.090909090909091,0.0,0.0,0.895,0.98,0.935,0.7799999999999999,0.0,5.9750000000000005,4.45,6.085,236.04999999999998,234.79999999999998,236.70000000000002,1.406845,1.042355,1.4393099999999999,3.88923,1.38257,0.9757325,1.122195
2025-12-05 23:30:00+00:00,0.0,2.0232558139534884,0.0,0.0,0.89,0.98,0.94,0.78,0.0,5.97,4.445,6.085,236.1,234.85000000000002,236.8,1.408215,1.041275,1.4426649999999999,3.89271,1.3819,0.974873,1.12493
2025-12-05 23:45:00+00:00,0.0,1.9722222222222223,0.0,0.0,0.89,0.9799999999999999,0.9357142857142857,0.78,0.0,5.9799999999999995,4.44,6.089999999999999,236.18571428571428,234.94285714285712,236.77142857142857,1.4067285714285716,1.03942,1.4426785714285713,3.889882857142857,1.3818157142857144,0.9743594285714285,1.1249871428571427
2025-12-06 00:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.9342857142857143,0.78,0.0,6.032857142857144,4.437142857142858,6.1,236.57142857142858,235.35714285714286,237.29999999999998,1.4227142857142856,1.0436128571428571,1.4490085714285714,3.921807142857143,1.3945014285714286,0.9748774285714286,1.1295771428571428
2025-12-06 00:15:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.93,0.7799999999999999,0.0,6.080000000000001,4.45,6.099999999999999,237.0,235.69999999999996,237.6,1.43009,1.04468,1.44195,3.93571,1.40684,0.978552,1.12488
2025-12-06 00:30:00+00:00,0.0,1.9722222222222223,0.0,0.0,0.89,0.9799999999999999,0.9357142857142857,0.78,0.0,6.0685714285714285,4.444285714285715,6.105714285714286,237.05714285714288,235.75714285714284,237.71428571428572,1.4342328571428573,1.0461885714285715,1.4484185714285716,3.9390071428571427,1.4054857142857142,0.9774017142857143,1.1264857142857143
2025-12-06 00:45:00+00:00,0.0,1.9487179487179487,0.0,0.0,0.89,0.9799999999999999,0.9400000000000001,0.78,0.0,6.065714285714286,4.434285714285714,6.11,237.1,235.8,237.8,1.43638,1.04772,1.452972857142857,3.9383657142857147,1.4032357142857141,0.976503,1.1288614285714285
2025-12-06 01:00:00+00:00,0.0,1.972972972972973,0.0,0.0,0.89,0.9799999999999999,0.9385714285714285,0.78,0.0,6.068571428571429,4.43,6.108571428571429,237.05714285714288,235.8,237.7571428571429,1.4357,1.0477042857142858,1.45275,3.935912857142857,1.4017114285714285,0.9763412857142857,1.12912
2025-12-06 01:15:00+00:00,0.0,2.026315789473684,0.0,0.0,0.89,0.9714285714285714,0.93,0.78,0.0,6.077142857142857,4.4471428571428575,6.108571428571429,237.14285714285714,235.97142857142856,237.84285714285716,1.4384,1.0468385714285715,1.45197,3.938767142857143,1.4025085714285714,0.9754430000000001,1.1327885714285715
2025-12-06 01:30:00+00:00,0.0,2.0,0.0,0.0,0.89,0.97,0.93,0.78,0.0,6.08,4.45,6.11,237.2,236.0,237.9,1.43881,1.04701,1.45184,3.93936,1.40324,0.975428,1.13402
2025-12-06 01:45:00+00:00,0.0,1.9444444444444444,0.0,0.0,0.89,0.9799999999999999,0.9342857142857143,0.78,0.0,6.07,4.45,6.114285714285715,237.62857142857143,236.55714285714288,238.45714285714286,1.4422700000000002,1.0476742857142858,1.4556071428571429,3.9447757142857145,1.4073757142857144,0.9819115714285714,1.1360342857142858
2025-12-06 02:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.935,0.775,0.0,6.065,4.44,6.114999999999999,237.5,236.35,238.1,1.4402,1.04857,1.45963,3.9507999999999996,1.405615,0.9790550000000001,1.13409
2025-12-06 02:15:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.93,0.7799999999999999,0.0,6.06,4.44,6.099999999999999,237.30000000000004,236.1,237.9,1.4349300000000003,1.04693,1.45625,3.9407,1.40336,0.9797249999999998,1.12949
2025-12-06 02:30:00+00:00,0.0,2.0277777777777777,0.0,0.0,0.89,0.9799999999999999,0.93,0.78,0.0,6.06,4.44,6.1,237.3,236.1,237.9,1.43493,1.04693,1.45625,3.9407,1.40336,0.979725,1.12949
2025-12-06 02:45:00+00:00,0.0,2.027027027027027,0.0,0.0,0.89,0.9714285714285714,0.93,0.78,0.0,6.068571428571429,4.44,6.1257142857142854,237.72857142857146,236.6142857142857,238.32857142857142,1.4415214285714286,1.05023,1.45919,3.9472914285714285,1.4073542857142858,0.9807492857142857,1.1357985714285714
2025-12-06 03:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9783333333333334,0.935,0.7799999999999999,0.0,6.06,4.443333333333334,6.13,237.66666666666666,236.5,238.35,1.4418216666666668,1.0489816666666667,1.459835,3.951938333333333,1.4056466666666667,0.9806928333333333,1.1339333333333335
2025-12-06 03:15:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.93,0.7799999999999999,0.0,6.07,4.441666666666667,6.113333333333333,237.58333333333334,236.48333333333335,238.20000000000002,1.4450816666666666,1.047845,1.4532766666666668,3.9465583333333334,1.4080000000000001,0.9799596666666667,1.1323283333333334
2025-12-06 03:30:00+00:00,0.0,1.935483870967742,0.0,0.0,0.89,0.98,0.93,0.7799999999999999,0.0,6.07,4.44,6.123333333333334,237.5666666666667,236.4,238.16666666666666,1.4433533333333333,1.0488733333333333,1.4545433333333333,3.946626666666667,1.40636,0.9780486666666667,1.1334866666666665
2025-12-06 03:45:00+00:00,0.0,1.9444444444444444,0.0,0.0,0.89,0.9799999999999999,0.93,0.78,0.0,6.07,4.442857142857143,6.13,237.68571428571428,236.51428571428573,238.25714285714284,1.4421671428571428,1.0504042857142857,1.4567242857142857,3.9503,1.4061,0.9784677142857143,1.135282857142857
2025-12-06 04:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9733333333333333,0.9316666666666666,0.7799999999999999,0.0,6.068333333333334,4.443333333333334,6.121666666666667,237.5,236.45000000000002,238.1,1.4413099999999999,1.0509016666666666,1.4565549999999998,3.9480466666666665,1.4059816666666667,0.9803993333333333,1.13149
2025-12-06 04:15:00+00:00,0.0,2.027027027027027,0.0,0.0,0.89,0.9799999999999999,0.937142857142857,0.78,0.0,6.06,4.4471428571428575,6.12,237.44285714285712,236.24285714285716,238.14285714285714,1.4357242857142858,1.04772,1.4568242857142857,3.9380085714285715,1.4025614285714287,0.9782734285714286,1.1337957142857145
2025-12-06 04:30:00+00:00,0.0,2.0,0.0,0.0,0.89,0.98,0.93,0.7799999999999999,0.0,6.0616666666666665,4.441666666666667,6.118333333333333,237.30000000000004,236.11666666666667,238.0,1.4361283333333335,1.0503349999999998,1.4576283333333333,3.9393100000000003,1.4014849999999999,0.9792923333333333,1.13497
2025-12-06 04:45:00+00:00,0.0,1.9444444444444444,0.0,0.0,0.89,0.9771428571428571,0.93,0.78,0.0,6.07,4.4471428571428575,6.107142857142857,237.12857142857143,236.0,237.82857142857142,1.435387142857143,1.0498185714285715,1.45428,3.9389428571428575,1.4012142857142857,0.9793988571428571,1.1320428571428571
2025-12-06 05:00:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9700000000000001,0.93,0.7799999999999999,0.0,6.068333333333334,4.44,6.098333333333333,236.64999999999998,235.46666666666667,237.35,1.4376266666666666,1.0468666666666666,1.450655,3.931266666666667,1.3974783333333332,0.9759948333333334,1.1333333333333335
2025-12-06 05:15:00+00:00,0.0,2.064516129032258,0.0,0.0,0.89,0.975,0.93,0.7799999999999999,0.0,6.055,4.44,6.09,236.4,235.25,237.04999999999998,1.432895,1.0452350000000001,1.442715,3.92235,1.3951900000000002,0.9760260000000001,1.1250799999999999
2025-12-06 05:30:00+00:00,0.0,2.0,0.0,0.0,0.89,0.9799999999999999,0.9342857142857143,0.78,0.0,6.065714285714286,4.444285714285715,6.089999999999999,236.3,235.15714285714284,236.94285714285712,1.4285457142857143,1.0432328571428573,1.4426371428571427,3.91837,1.3975957142857143,0.9769674285714285,1.1240942857142857
2025-12-06 05:45:00+00:00,0.0,2.0,0.0,0.0,0.7799999999999999,0.86,0.7866666666666667,0.69,0.0,8.6,7.113333333333333,9.24,235.9,234.80000000000004,236.46666666666667,2.0296866666666666,1.6671833333333332,2.1870433333333335,5.881643333333334,1.74697,1.3050366666666668,1.5178166666666666
2025-12-06 06:00:00+00:00,0.0,2.032258064516129,0.0,0.0,0.7799999999999999,0.86,0.7799999999999999,0.69,0.0,8.596666666666666,7.091666666666666,9.211666666666668,235.6833333333333,234.70000000000002,236.21666666666667,2.0200116666666665,1.65771,2.1738166666666667,5.860375,1.7423416666666667,1.294005,1.5088916666666667
2025-12-06 06:15:00+00:00,0.0,2.0,0.0,0.0,0.78,0.86,0.78,0.6900000000000001,0.0,8.61,7.11,9.23,236.12857142857143,235.15714285714284,236.72857142857143,2.032701428571429,1.6698385714285713,2.1849485714285715,5.883528571428571,1.755672857142857,1.3067685714285715,1.5112257142857144
2025-12-06 06:30:00+00:00,0.0,2.0,0.0,0.0,0.7799999999999999,0.86,0.7799999999999999,0.69,0.0,8.63,7.13,9.26,236.80000000000004,235.9,237.5,2.04382,1.68055,2.19786,5.918319999999999,1.76257,1.31306,1.5150999999999997
2025-12-06 06:45:00+00:00,0.0,2.0,0.0,0.0,0.7799999999999999,0.86,0.7799999999999999,0.69,0.0,8.611666666666666,7.1066666666666665,9.223333333333334,236.1833333333333,235.28333333333333,236.70000000000002,2.035215,1.6715266666666666,2.185751666666667,5.88731,1.7551216666666667,1.3050633333333332,1.5125916666666666
2025-12-06 07:00:00+00:00,0.0,2.076923076923077,0.0,0.0,0.78,0.8640000000000001,0.784,0.694,0.0,8.58,7.08,9.178,235.16,234.21999999999997,235.7,2.01277,1.654048,2.162606,5.828056,1.744056,1.30117,1.50314
2025-12-06 07:15:00+00:00,0.0,1.9444444444444444,0.0,0.0,0.78,0.87,0.79,0.7,0.0,8.58,7.08,9.16,235.1,234.1,235.7,2.00647,1.64929,2.15453,5.81857,1.74588,1.30279,1.5002599999999997
2025-12-06 07:30:00+00:00,0.0,1.935483870967742,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.565,7.055,9.125,234.29999999999998,233.35,234.89999999999998,2.0015650000000003,1.64334,2.1408549999999997,5.78781,1.7370349999999999,1.29539,1.493735
2025-12-06 07:45:00+00:00,0.0,2.0277777777777777,0.0,0.0,0.78,0.87,0.79,0.7,0.0,8.55,7.03,9.09,233.5,232.6,234.1,1.99666,1.63739,2.12718,5.75705,1.72819,1.28799,1.48721
2025-12-06 08:00:00+00:00,0.0,2.0,0.0,0.0,0.7833333333333333,0.87,0.79,0.6999999999999998,0.0,8.533333333333333,7.0200000000000005,9.07,233.1,232.16666666666666,233.66666666666666,1.98954,1.6322466666666664,2.1189766666666667,5.738543333333332,1.7249333333333332,1.2882766666666667,1.4855999999999998
2025-12-06 08:15:00+00:00,0.0,2.0625,0.0,0.0,0.7883333333333334,0.87,0.79,0.6983333333333333,0.0,8.515,7.013333333333333,9.055,232.78333333333333,231.78333333333333,233.3166666666667,1.981955,1.62725,2.113026666666667,5.723624999999999,1.7235250000000002,1.2908283333333335,1.4848533333333334
2025-12-06 08:30:00+00:00,0.0,1.935483870967742,0.0,0.0,0.7799999999999999,0.87,0.7833333333333333,0.6966666666666667,0.0,8.59,7.073333333333333,9.173333333333334,235.0666666666667,234.13333333333333,235.70000000000002,2.0131166666666664,1.6540866666666665,2.16141,5.830326666666667,1.74691,1.3008466666666667,1.4985933333333332
2025-12-06 08:45:00+00:00,0.0,2.0,0.0,0.0,0.78,0.8642857142857142,0.79,0.6942857142857142,0.0,8.58,7.07,9.165714285714285,235.07142857142858,234.05714285714288,235.55714285714288,2.015792857142857,1.6535857142857142,2.1594714285714285,5.827125714285715,1.7436642857142857,1.2998571428571428,1.5014728571428573
2025-12-06 09:00:00+00:00,0.0,2.1470588235294117,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.58,7.07,9.16,234.9,234.0,235.5,2.01221,1.65374,2.1603,5.83096,1.74699,1.30128,1.5017699999999998
2025-12-06 09:15:00+00:00,0.0,1.935483870967742,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.58,7.07,9.16,234.9,234.0,235.5,2.01221,1.65374,2.1603,5.83096,1.74699,1.30128,1.5017699999999998
2025-12-06 09:30:00+00:00,0.0,1.935483870967742,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.58,7.07,9.16,234.9,234.0,235.5,2.01221,1.65374,2.1603,5.83096,1.74699,1.30128,1.5017699999999998
2025-12-06 09:45:00+00:00,0.0,2.0,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.545,7.031666666666666,9.09,233.45000000000002,232.36666666666667,234.0,1.9903566666666668,1.6326466666666668,2.1248666666666667,5.750075,1.73078,1.29449,1.4887483333333336
2025-12-06 10:00:00+00:00,0.0,2.0,0.0,0.0,0.7866666666666667,0.87,0.79,0.6999999999999998,0.0,8.540000000000001,7.04,9.09,233.5333333333333,232.46666666666667,234.13333333333333,1.9901833333333334,1.6315266666666668,2.126933333333333,5.749936666666667,1.7332766666666668,1.2964833333333334,1.492376666666667
2025-12-06 10:15:00+00:00,0.0,2.0,0.0,0.0,0.79,0.87,0.79,0.6999999999999998,0.0,8.556666666666667,7.043333333333333,9.103333333333333,233.66666666666666,232.66666666666666,234.29999999999998,1.9975466666666666,1.6367733333333332,2.131873333333333,5.76767,1.7376233333333335,1.29674,1.4923633333333335
2025-12-06 10:30:00+00:00,0.0,2.125,0.0,0.0,0.79,0.87,0.79,0.6999999999999998,0.0,8.545,7.038333333333334,9.09,233.46666666666667,232.51666666666665,234.13333333333333,1.9915833333333335,1.6354066666666665,2.1300266666666667,5.7556666666666665,1.7330733333333335,1.2934116666666666,1.4890816666666666
2025-12-06 10:45:00+00:00,0.0,2.076923076923077,0.0,0.0,0.79,0.8699999999999999,0.79,0.7,0.0,8.55,7.036,9.09,233.6,232.66,234.2,1.994856,1.6334139999999997,2.1271079999999998,5.758684,1.733324,1.294366,1.49093
2025-12-06 11:00:00+00:00,0.0,2.0555555555555554,0.0,0.0,0.79,0.87,0.79,0.7,0.0,8.55,7.0371428571428565,9.088571428571429,233.54285714285714,232.54285714285714,234.1,1.9957399999999998,1.6344528571428572,2.1270257142857143,5.758141428571428,1.7357042857142857,1.2922842857142858,1.4929085714285715
2025-12-06 11:15:00+00:00,0.0,2.0,0.0,0.0,0.7857142857142857,0.87,0.79,0.7,0.0,8.547142857142857,7.025714285714286,9.08,233.28571428571428,232.2428571428571,233.84285714285716,1.989252857142857,1.630822857142857,2.125912857142857,5.745738571428572,1.7304657142857143,1.2918214285714285,1.4896185714285715
2025-12-06 11:30:00+00:00,0.0,2.0,0.0,0.0,0.79,0.8699999999999999,0.79,0.7,0.0,8.556000000000001,7.034000000000001,9.08,233.5,232.5,234.1,1.9944700000000002,1.6345079999999998,2.1283339999999997,5.759758,1.737312,1.297192,1.4969540000000001
2025-12-06 11:45:00+00:00,0.0,1.9189189189189189,0.0,0.0,0.7857142857142857,0.87,0.79,0.7,0.0,8.554285714285713,7.04,9.097142857142858,233.71428571428572,232.75714285714284,234.27142857142857,1.9967585714285714,1.6367314285714285,2.1302857142857143,5.762028571428572,1.7353842857142858,1.29463,1.4933685714285712
2025-12-06 12:00:00+00:00,0.0,1.9375,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.54,7.03,9.09,233.35000000000002,232.35,233.9,1.991185,1.632695,2.127945,5.751675,1.728235,1.28817,1.489675
2025-12-06 12:15:00+00:00,0.0,2.125,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.548333333333334,7.036666666666666,9.09,233.41666666666666,232.4,234.0,1.994325,1.6330883333333333,2.1251649999999995,5.753064999999999,1.7305333333333335,1.290205,1.4887583333333332
2025-12-06 12:30:00+00:00,0.0,2.0,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.543333333333333,7.035,9.101666666666667,233.53333333333333,232.53333333333333,234.19999999999996,1.9936049999999998,1.6297249999999999,2.126576666666667,5.753313333333334,1.7317566666666666,1.2890083333333333,1.4930200000000002
2025-12-06 12:45:00+00:00,0.0,1.9722222222222223,0.0,0.0,0.7814285714285715,0.87,0.79,0.7,0.0,8.547142857142857,7.035714285714286,9.104285714285714,233.71428571428572,232.72857142857143,234.28571428571428,1.998212857142857,1.6384942857142857,2.1336857142857144,5.766464285714286,1.734567142857143,1.2900485714285714,1.4908114285714285
2025-12-06 13:00:00+00:00,0.0,2.032258064516129,0.0,0.0,0.79,0.87,0.79,0.6999999999999998,0.0,8.56,7.04,9.1,234.1,232.9,234.5,2.00477,1.63663,2.13141,5.770779999999999,1.74043,1.29625,1.49913
2025-12-06 13:15:00+00:00,0.0,1.9090909090909092,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.556666666666667,7.046666666666667,9.11,234.0,233.03333333333333,234.5666666666667,2.00226,1.6416700000000002,2.1380466666666664,5.782893333333334,1.7400866666666666,1.2951933333333334,1.49745
2025-12-06 13:30:00+00:00,0.0,1.9444444444444444,0.0,0.0,0.78,0.87,0.79,0.7,0.0,8.55857142857143,7.04,9.11,234.08571428571432,233.1142857142857,234.54285714285714,2.0035285714285713,1.6401242857142857,2.13765,5.783012857142857,1.7378514285714284,1.2955214285714285,1.4955742857142857
2025-12-06 13:45:00+00:00,0.0,1.875,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.549999999999999,7.043333333333333,9.096666666666666,233.9333333333333,233.1,234.4333333333333,2.000926666666667,1.64042,2.133203333333334,5.7717133333333335,1.7371733333333335,1.2941200000000002,1.4930166666666667
2025-12-06 14:00:00+00:00,0.0,1.9473684210526316,0.0,0.0,0.78,0.87,0.79,0.7,0.0,8.561428571428573,7.05,9.10142857142857,234.28571428571428,233.21428571428572,234.6142857142857,2.0042771428571426,1.6400571428571429,2.137092857142857,5.780934285714286,1.74024,1.2941228571428571,1.4947785714285715
2025-12-06 14:15:00+00:00,0.0,2.0,0.0,0.0,0.7866666666666667,0.87,0.79,0.6999999999999998,0.0,8.526666666666666,7.013333333333333,9.053333333333335,232.96666666666667,232.03333333333333,233.5,1.9858900000000002,1.6253566666666668,2.1147766666666663,5.726486666666666,1.73005,1.2887433333333334,1.48318
2025-12-06 14:30:00+00:00,0.0,1.935483870967742,0.0,0.0,0.7883333333333334,0.87,0.79,0.6999999999999998,0.0,8.528333333333332,7.010000000000001,9.071666666666667,233.1,232.04999999999998,233.61666666666667,1.9858399999999998,1.6165633333333334,2.1099349999999997,5.7079933333333335,1.7263000000000002,1.286805,1.4881149999999999
2025-12-06 14:45:00+00:00,0.0,2.1052631578947367,0.0,0.0,0.78,0.87,0.79,0.7,0.0,8.537142857142856,7.017142857142857,9.07,233.27142857142857,232.24285714285716,233.77142857142857,1.9868985714285714,1.628837142857143,2.122055714285714,5.740024285714286,1.7286800000000002,1.286742857142857,1.4874528571428571
2025-12-06 15:00:00+00:00,0.0,2.0,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.54,7.02,9.08,233.6,232.5,234.0,1.9906,1.6323,2.12753,5.752860000000001,1.73073,1.28737,1.4896199999999997
2025-12-06 15:15:00+00:00,0.0,2.0,0.0,0.0,0.7799999999999999,0.87,0.79,0.6999999999999998,0.0,8.533333333333333,7.026666666666666,9.086666666666666,233.6,232.5,234.0,1.9904866666666665,1.6304933333333336,2.1288766666666668,5.749713333333333,1.7325033333333335,1.28857,1.4858733333333334
2025-12-06 15:30:00+00:00,0.0,2.0,0.0,0.0,0.7857142857142857,0.87,0.79,0.7,0.0,8.524285714285714,7.0200000000000005,9.074285714285715,233.17142857142858,232.17142857142858,233.71428571428572,1.98607,1.6279685714285712,2.1195242857142857,5.732461428571428,1.7266899999999998,1.28621,1.4840685714285713
